"","Node_1","Node_2","Node_3","Node_4","Node_5","Node_6","Node_7","Node_8","Node_9","Node_10","Node_11","Node_12","Node_13","Node_14","Node_15","Node_16","Node_17","Node_18","Node_19","Node_20","Node_21","Node_22","Node_23","Node_24","Node_25","Node_26","Node_27","Node_28","Node_29","Node_30","Node_31","Node_32","Node_33","Node_34","Node_35","Node_36","Node_37","Node_38","Node_39","Node_40","Node_41","Node_42","Node_43","Node_44","Node_45","Node_46","Node_47","Node_48","Node_49","Node_50","Node_51","Node_52","Node_53","Node_54","Node_55","Node_56","Node_57","Node_58","Node_59","Node_60","Node_61","Node_62","Node_63","Node_64","Node_65","Node_66","Node_67","Node_68","Node_69","Node_70","Node_71","Node_72","Node_73","Node_74","Node_75","Node_76","Node_77","Node_78","Node_79","Node_80","Node_81","Node_82","Node_83","Node_84","Node_85","Node_86","Node_87","Node_88","Node_89","Node_90","Node_91","Node_92","Node_93","Node_94","Node_95","Node_96","Node_97","Node_98","Node_99","Node_100","Node_101","Node_102","Node_103","Node_104","Node_105","Node_106","Node_107","Node_108","Node_109","Node_110","Node_111","Node_112","Node_113","Node_114","Node_115","Node_116","Node_117","Node_118","Node_119","Node_120","Node_121","Node_122","Node_123","Node_124","Node_125","Node_126","Node_127","Node_128","Node_129","Node_130","Node_131","Node_132","Node_133","Node_134","Node_135","Node_136","Node_137","Node_138","Node_139","Node_140","Node_141","Node_142","Node_143","Node_144","Node_145","Node_146","Node_147","Node_148","Node_149","Node_150"
"Node_68",-0.0247124126857545,0.229081504483573,-0.0878988646193709,0.048544330906061,-0.260164602858348,0.220881105949336,-0.008214955191477,-0.115399868275019,-0.0832426021601173,0.188370198237059,0.0688908043912545,-0.213380030287897,-0.0245958349462211,0.145958723800523,-0.0498482816059996,-0.0206232934918693,0.0739628387718332,-0.0201558900429787,-0.0738892431092012,-0.0260191736145153,0.134257911124325,-0.0155529903011446,0.0283925716872465,0.078302533549391,0.248293130051782,-0.0409073691751267,0.00909597751698245,-0.0552583085226582,-0.133218384655696,-0.197994852010547,0.190600889736911,0.107036163308704,0.0446076614991283,-0.137022508315962,-0.0854968017854949,-0.342974597859362,-0.144843181884869,0.149282236053006,0.220427887061774,-0.259947924912017,-0.161149233791437,0.0925291152135081,-0.0327703821730989,-0.00475776152216602,0.0923412578976931,0.245895942793075,0.179466538246455,0.312196652234933,0.136145102606241,0.458991049829261,0.138984619086975,0.547193080135127,0.367727469696645,0.510280837438287,0.46354904290848,0.12242058321661,0.381616828612121,0.030647086424628,0.34351369540987,0.311727151337413,0.393576670508381,0.329653054827265,0.231455969329509,-0.118042047787764,0.523848885473407,0.439446300291429,0.434350081981416,1,0.255974675268468,0.530110004479865,0.358426911578164,0.0824018585901661,0.265722150550797,0.421901040101566,0.227884009652735,-0.348110755363777,-0.445112117351882,-0.147720130352557,-0.113081071854174,-0.293925512620581,-0.23626717002917,-0.0453980532984817,-0.2799543844571,-0.187320183358126,-0.21012377239924,-0.217016449585175,-0.0778222586332619,-0.34084480873429,0.118438923807018,-0.125720811027064,-0.13250401150485,-0.0183762718025211,-0.0558049424480564,-0.15506756862421,-0.111345366463142,-0.016135525206208,-0.212895933015291,-0.00404951632322073,-0.280479662135644,-0.153922636135281,-0.232137950931895,-0.0919321818526651,-0.176994392933206,0.0597431445781116,-0.0348404684588637,-0.243735401656639,-0.247008316568832,-0.0754850038022242,-0.175554265158315,-0.0674192252375107,0.0898116719181595,0.00725389321513566,-0.0474175493751156,0.014123522900887,-0.172360904656673,-0.16099780977161,-0.0479317229196264,-0.173105043439735,0.129057637224001,0.0169629576995603,-0.230267433993157,0.106943396737476,0.0933728202880119,0.163352813264351,0.0591266701173019,-0.355844651207547,0.0541438497157787,-0.0275524113687482,-0.0550908404991501,0.27135231836819,0.0930564292119674,0.285373249807448,0.357194042946927,0.100932728559339,0.0987208282646189,-0.0457249252981654,0.0424517279831056,-0.160655235870695,-0.0134207180744972,0.180602148119684,0.0164015416439561,0.0515379861757863,-0.0309872119624961,0.0478666484979176,0.303948851197796,0.103351494820874,0.165635136424588,-0.178544720689733,-0.182806460201394,0.0419118935393781
"Node_69",-0.236259265810013,-0.230396187856328,-0.0318274717595107,0.00488179146302817,0.0244533222281536,-0.0284864549953751,0.00915770886134482,-0.0715244517210815,-0.0696329018645583,0.264996313744993,0.090106880153351,0.0696995030213128,-0.127176098462848,-0.1406682499797,-0.0621392114802136,-0.00963089570746714,0.010009715508695,-0.141219089832247,0.115880974517959,-0.0025953954750391,0.234388982927187,0.189828834712077,-0.208133363601727,0.0913333217071119,-0.0711227545957701,0.230011754790932,0.287418958598378,0.114687497994921,-0.188964017457312,0.127743251390812,0.24526747361433,-0.17084950076178,-0.118686348609678,-0.0899916199828277,0.142671667722992,0.0816836814134004,-0.210841932633439,0.0615534892362877,0.013946681554684,-0.150199352786207,0.11320532346399,-0.208738973051037,0.231396648574249,0.172151384834072,0.00266548708635452,0.402310675446817,0.231758158838476,0.619411237736369,0.129651250335704,0.123543559221896,0.534345470931418,0.408478036532607,0.348215277201118,0.589678174605961,0.476610870840551,0.177138866408931,0.448641134748872,0.328300154060073,0.323438481018526,0.341297405467355,0.256365669676111,0.524169343788178,0.40554958565429,0.0375294726485679,0.336043876990508,0.552293657935995,0.461379510468787,0.255974675268468,1,0.517509460686792,0.0486157848681638,0.178822230784955,0.494779687118633,0.444568813226287,0.269819733395669,0.115914662794832,0.236904232234533,0.0556148739498824,-0.0442449878239233,0.164233603556366,0.156733011344719,0.17643801812379,0.247916861943898,0.155965235270256,0.0845098542057659,-0.0478722858679025,0.226702610172078,0.0826823347377952,0.112668391753264,0.170864309502017,-0.048473783160381,0.0593510919719866,0.0688121903567418,0.0411116205644845,0.219832843908815,0.226908921272934,-0.245489314225538,0.361837643228299,-0.103132228880427,0.202738438827107,0.355440697755845,0.13014984744633,0.0446493533708731,0.183703363675611,0.140009269385962,0.106516615187355,0.0922296397501408,0.191098922435816,-0.0169540654330936,-0.0369578845740944,-0.15212610096971,0.0342508822442739,-0.456543782898311,-0.195907651444986,-0.167918604513761,-0.0427721186596532,-0.232907439343264,-0.080910872235814,0.314999969156842,0.12850235808491,-0.12378477048072,0.255369763482164,-0.121292768059353,0.21270967057886,0.380461339179788,-0.148019904942056,-0.201454765876206,0.386621733716389,-0.0393299865049782,0.254100862323122,0.171256855228434,-0.129469717996173,0.379879050114437,0.0141244047037405,-0.0891852935838757,0.115173541028036,-0.140639771081016,0.143434707132149,-0.0410972713329094,-0.147230417873398,-0.288940048464176,0.00195102401731921,0.148372896236808,-0.0360486528548504,0.00228178180687691,-0.0339703040197238,-0.178359304087815,-0.00869488466901853,0.0823432976690614,0.176057482293348
"Node_70",-0.0183058751780307,0.200465809271521,0.148549441446507,0.296815460064797,0.120205883141077,0.317729160918504,0.279963596976679,-0.012842671688117,-0.26372328906249,0.311321986962301,0.315658385466993,0.182912093516887,0.262715154837959,0.148963450337052,0.176081284254136,0.230317443397928,0.319440943920935,0.140461075603229,0.154807339758688,0.205293470063406,0.283822484533434,0.350179294385091,-0.413037754171747,0.511622757859072,-0.154172103643199,0.382318687398489,0.380919264653275,0.323703739623371,-0.455001947498037,0.271482156101296,0.222405777676945,-0.266642523783774,-0.138063961189072,0.0866305411771922,0.364024805116058,-0.0091317563207535,-0.344688944004008,-0.293393882501179,0.433721365568253,0.0309234849306254,0.0164529898340587,-0.452542813070822,0.433528095396688,0.421727404298873,-0.218901800296817,0.666516803778413,0.24855652329564,0.540703652916357,0.247555705857195,0.585220689289158,0.562644818532854,0.314958969977004,0.392572343952382,0.639039591112645,0.526852023446182,0.250847543481047,0.79069969891244,0.54195715592825,0.752548955494128,0.489311695679567,0.53775450673947,0.429183902110336,0.561827504576968,0.476815666849346,0.625879487407572,0.828885554554169,0.656379786202488,0.530110004479865,0.517509460686792,1,0.265346180052821,0.540006522995178,0.644247174511992,0.648194507617871,0.405786411615042,-0.313807890175058,-0.209032907129902,-0.192490016313456,-0.4063150386639,-0.347628722273713,-0.245924390136074,-0.234691645000157,-0.235358427802831,-0.0909931303685152,-0.281234962991298,-0.352867387578549,-0.20119032799592,-0.253938125528176,-0.0755149253333198,-0.248334960562747,-0.367092174595118,-0.28332047996277,0.0566695426227693,-0.277907978354267,-0.11013105395894,-0.0976019270585104,-0.246598657340733,-0.0430316388440185,-0.412061642546341,-0.0127769505861722,-0.138358605788982,-0.313934849218473,-0.150330828361918,-0.155579687486463,-0.266682311517776,-0.36671498579914,-0.339114288642482,-0.0372901672549397,-0.21441839983495,-0.215599987323069,-0.259672602246765,-0.206751316940271,-0.155889447117295,0.0588075862976083,-0.312855729833751,-0.0887899232045814,-0.387499967574395,0.0589976825576564,0.182879597338061,0.352671799064762,-0.0221795164645942,0.210109627024337,0.0411934911367332,0.165017681691308,0.292177112960211,-0.375829307315318,-0.17249065169804,0.200319626510695,-0.0810698669642986,0.437470599729126,0.437715465228563,0.260358636079398,0.306285753113275,-0.0543404244232715,-0.0855193769417155,0.0653814699536901,-0.212411742162298,0.222880166018762,-0.271310516969547,-0.1486854967795,-0.281443361209813,-0.0943289450899191,-0.235448121961284,-0.0273341679308526,0.110365061068371,-0.140401847571548,-0.0859040508271379,-0.231661804737939,0.0164978005688316,0.056494409020016
"Node_71",-0.317730892567185,-0.231892722584933,-0.213143694216802,-0.115134892084605,0.107635658789326,-0.0560803927142799,-0.021859096354397,-0.00647010093243506,-0.180089656255094,-0.119231153105317,-0.0494789295822871,-0.247722358285193,-0.187654738584085,0.404258083688532,-0.120376950961584,-0.172954432533174,-0.0204204283212924,-0.135174947783406,-0.0937258096560617,-0.149540133557393,0.10637790420201,0.030832393515768,-0.0424241906868392,0.127571041729376,0.342357251964656,-0.15441735644246,0.0718816761246489,0.0499118502348134,-0.308826833601797,0.00833549205715643,0.0547399313169333,-0.188929060628858,0.0271446808691535,-0.204950731085227,-0.0191403340981294,-0.432012125580415,0.0384348284881748,0.0670865145620489,0.220742018844091,-0.251482167054946,-0.244643680105152,0.0795037793961842,-0.0323601868188583,-0.134027320864291,0.0286193656168876,0.375359972209636,0.40300415939639,0.0985206889393846,-0.26227474626976,0.38305186054627,0.132877658183946,0.108978387882673,0.320149037365182,0.311051248145909,0.312263178094496,0.117486429693826,0.367992427479422,0.376156127125256,0.116429473745311,0.3882171819352,0.331064916620388,0.0378168735287365,-0.0664326207023331,0.19712501041284,0.441264234097777,0.231812772322431,0.278861411190632,0.358426911578164,0.0486157848681638,0.265346180052821,1,0.246043755651428,0.142521986399842,0.22635671986554,0.240777525808435,-0.404218454624936,-0.251815180982389,-0.313635720082346,-0.142052990320668,-0.328881357894098,-0.0457097299328668,0.0258253544086908,-0.21474178736782,-0.222821230801592,-0.342549427390634,-0.218728383318889,-0.165046919109592,-0.224096599228441,-0.0396289992768796,0.00460363208505651,-0.361100734913524,-0.219817945868717,-0.136770040593572,-0.204015721005032,-0.14276614719687,-0.00326520960920414,-0.105583497757826,-0.12387271062841,-0.273908596658526,-0.149685738783139,-0.207950921971058,0.0033226786249156,-0.232556752160123,-0.00266225882544753,-0.126862369560768,-0.0917255392653975,-0.258159560551772,-0.255950471891747,-0.0457739753810779,-0.226739025110681,-0.0443990852970884,-0.286011694812676,0.0680987156127808,-0.271629130786776,0.176827087196656,-0.262932922696379,0.0116559971451676,-0.179448295258881,0.0768815783289289,0.125862035864601,-0.333428101634441,-0.000189269601180782,-0.36297999943297,0.418110816404523,-0.0607236858493972,-0.162526953431919,-0.0514902931932255,0.159414894420593,-0.426071139843147,0.111915295083848,0.149579762822303,0.0608186802803517,0.116782102081662,0.374444896243645,0.263829754833249,0.425934398737829,-0.0688861528425648,0.0267320187443089,0.0687586110592541,0.0436250051622182,0.109442014742413,0.17268572918423,0.334780408376143,-0.0191115372754528,0.0392639621660691,-0.181987128744011,0.00572724869695346,-0.0470277699312841,0.00313289262946493,0.23157086001319
"Node_72",-0.161320303763129,0.287722739411457,0.222988573080401,0.30535737773679,0.256331668094758,0.236351610909464,0.426452036373807,0.281590354393379,-0.422550132675193,0.307349952893957,0.237591933279314,0.239492997178445,0.290320818366499,0.187660188690668,0.149687449092581,0.233557844920835,0.234854233032357,0.148402117571937,0.134250024530747,0.26844765485811,0.0951516330190254,0.101398043272189,-0.0781469009842077,0.227924385973834,-0.0781773268683897,-0.0397233005273303,0.0803341699258427,0.120194077137244,-0.416341608451588,0.151900643241058,-0.0982662715426233,-0.116663684010305,0.0811105757473198,0.308721286723263,0.136807118471713,-0.0514778026768978,-0.0674902518149544,-0.195054336948786,0.186143332423537,-0.00275546004210396,-0.0218787125783849,-0.208206520748688,0.0631313428727496,0.0697459292189246,-0.0642064181437154,0.568826585379221,0.20463496267232,0.25032104022064,0.161505772138644,0.508438512250062,0.261676190259535,-0.0151003062763599,0.282495696524202,0.555825144541715,0.313091418495596,0.013995219834336,0.533279774339384,0.30780452017765,0.49447303443145,0.631312577339009,0.440534888265481,0.0692601247666078,0.283777691970511,0.546793822461749,0.37429147288344,0.474008262277177,0.343618592199129,0.0824018585901661,0.178822230784955,0.540006522995178,0.246043755651428,1,0.407670119184122,0.338609795369171,0.172524942848978,-0.346272574657026,-0.124858043904446,0.00914840988632528,-0.360744909551501,-0.100691173501314,-0.15509770494396,-0.141884546878096,-0.141628173110488,-0.109038584234646,-0.160034424258016,-0.148255578456676,-0.237814907763065,-0.147045507777604,-0.348745993818241,-0.134073421065981,-0.279826439574754,-0.415382654374059,0.112692048817295,-0.391466075076833,-0.0485669443545104,-0.268062988790796,-0.188436719458386,-0.106612203824406,-0.51058471520958,-0.215099955392495,-0.227754174584641,-0.128395254110921,-0.404697792780537,-0.277069127807592,-0.26150471354066,-0.0565265061441974,-0.342616649134453,-0.206875934137483,-0.279821380547639,-0.296314247044388,-0.21429731395246,-0.0517279416048965,0.286535292060278,0.0883540926396581,0.0338217112250998,0.0747573789542083,-0.175571672785386,-0.158242999671548,0.0155169175992597,0.238420085399246,0.166846771252772,-0.170402063790646,-0.034267054860262,0.252088422617307,0.203128854737432,-0.190572803696462,-0.294479780282129,0.284872081867786,0.120489961057682,0.116115118268183,0.366120559148893,0.0143515515262282,0.0904210955718682,-0.268818109475507,0.0406022155430564,0.036965433337959,-0.151599557836795,0.220271924550254,-0.0866411267457244,-0.283683998379885,0.15009831688694,-0.0251676418177681,-0.0110705914825839,-0.0945881498943487,-0.22112689238133,-0.303832825511728,-0.152995464057909,-0.128957918255161,0.109185996798272,-0.0686498522355004
"Node_73",-0.0921909891950389,-0.0345018608364657,0.0931198941673714,0.135478769044424,0.300081399472042,0.128533299666861,0.0662440521927119,0.178178694354849,-0.394797694631908,0.15969134863644,0.108145380096468,0.244888817900226,0.0679290121903576,0.0558990719225927,0.0695829734406134,0.0639611446398312,0.211156530818367,0.0399983925234298,0.0195421711581449,0.0404377698189254,0.150847516535101,0.104401767742865,-0.280822543525402,0.291192473252913,-0.0918054744083607,0.221005831214831,0.199311326302728,0.187221447820019,-0.0968196241476301,0.223865699300146,0.25819068219048,-0.0536600341333343,-0.107499432310404,0.157924271801466,0.161587515585077,-0.0550071582183192,-0.00645269363391514,-0.166816002207361,0.240962715403242,0.0208489855715587,0.0850509111641325,-0.336528546346803,0.26202606762175,0.187463011016124,-0.161555454848711,0.494522920946839,0.316546203760385,0.219881105110483,0.106296958297062,0.292736873529884,0.623089066230145,0.12946442247577,0.0684161049626274,0.529411790027209,0.5676134705356,0.23301528920627,0.628451845930449,0.408878205548476,0.642003944544499,0.369815099501065,0.418693650990086,0.465207587998009,0.443065320373425,0.309125703815659,0.599750042613248,0.505231834385838,0.581144567545822,0.265722150550797,0.494779687118633,0.644247174511992,0.142521986399842,0.407670119184122,1,0.622605765151399,0.335072894324769,-0.037536451715925,-0.0807396003394501,0.0398775584363459,-0.00360387566769389,0.0446757062981279,0.0398516639771197,0.0129877617191362,0.216603069304387,0.261403563057614,0.113570207781031,-0.10755083641679,0.0549503921794315,0.111120235269643,0.113348161494921,0.0951760220331742,0.134321086745629,-0.0316564879771675,0.144392873120266,0.0850678626552497,0.29861328509283,0.135076526383777,0.18319245001856,0.0334088849432131,-0.063120520257712,0.185737392352443,0.206299318452837,0.000587790872170384,0.361010096981361,0.0327840348554732,0.0335867242001613,0.130600492869266,-0.0162547313146395,0.239793977981285,0.010361864205752,0.0787355865948831,-0.0884133958664336,0.028416544133948,-0.355030304668865,0.0334581868925491,-0.161197248129881,0.0395342396680767,-0.134924516361987,-0.0677183486880613,0.203646430473075,0.132807701785579,0.116178403382076,0.261398679097395,-0.162314408044452,0.0520481445422129,0.240232460655976,-0.20356037280889,-0.0872785754322983,0.454764511827005,-0.0685080358259921,0.174669645735546,0.264351925149279,-0.136401938730566,0.193789912462837,-0.110571232413349,-0.261461333826827,-0.110282618471903,0.0592400877072894,0.191402502825769,-0.173758014659599,-0.15123545018138,-0.225281046960002,-0.323416416970082,0.0264651778085554,0.0557743273312869,0.0873830415528196,-0.174972761589281,-0.12220440251089,-0.0254520282115632,0.208041670667135,-0.115361393605013
"Node_74",-0.0965997830805196,0.0624667023866107,-0.0356777048388199,0.107168815170931,0.143417298523057,0.0282588976985983,0.0888209140529372,0.00575894203231911,-0.130770389552664,0.0119325421747123,0.100965334488017,0.0631380746826255,0.0453152036850681,-0.020556770719957,-0.0804655035619205,0.0959750113249863,0.0989090025732749,0.0262525928250923,0.0353505056814715,0.0203084922442312,0.34394674781381,0.115340238957437,-0.198551169586897,0.328809934684588,-0.0634608106365019,0.149135810397074,0.093878964818237,0.0102677991786764,-0.361705629025325,0.12509386022736,0.327011700862597,-0.0654783191220209,0.0552777450370883,0.173082381203426,0.184057912042681,-0.090098649471352,-0.0916739937486078,-0.0703823221751428,0.348026828177936,-0.207516525127516,-0.0130119388178394,-0.098264970522139,0.14109915948267,0.120643587822512,-0.0759361323692563,0.673289242377732,0.539051176691422,0.424809976576796,0.289954851889961,0.409772925335027,0.535584955959721,0.304602256294358,0.432871043057816,0.618101745919498,0.636957103144562,0.302842342943947,0.662292322347833,0.37434660836054,0.626003865704867,0.374442413518935,0.401740287829665,0.6451410695143,0.639339708250725,0.378648442243607,0.502040128020248,0.75182946038525,0.622916440896073,0.421901040101566,0.444568813226287,0.648194507617871,0.22635671986554,0.338609795369171,0.622605765151399,1,0.468989677739022,-0.346095393270231,-0.100082557669357,-0.21036532384777,-0.0500703227471679,-0.11116484847457,-0.120412334927558,0.0324353648842144,-0.105520959471806,-0.0721072378533044,-0.162448170107078,-0.160768721265417,-0.10653460979689,-0.253395976497695,-0.0266975333557786,-0.0595575434725973,-0.224579775673488,-0.335018169412013,-0.00161793000878983,-0.0539454577731197,-0.0932879903199282,-0.0541760394304316,-0.20169422238055,-0.105198043640233,-0.182564794637416,-0.0115167793269151,0.0803820249563293,-0.0266611183247813,-0.0441083229530648,-0.213154273713046,-0.223542437611675,-0.230802052083686,-0.167565660321077,0.0890918163784145,-0.302911654930462,-0.243363809389488,-0.0892365390846194,-0.0988291534741258,-0.134573298280767,-0.109402439048103,-0.207942991401665,0.197561720926425,-0.116403096861582,0.0674797816503887,0.226672220486431,0.104927696768148,-0.0297058929697974,0.126846583107134,-0.0974189899430436,0.275784837329621,-0.13976344259427,-0.211560227112274,-0.0912940206710923,0.263673518413583,-0.242444579585427,0.296262404205316,0.276911462556533,0.0122605818492079,0.409872099403552,0.172914554486457,0.090546371103076,-0.144393628690821,0.108489653772011,-0.0395623696995278,-0.122149409079451,-0.134802102442534,-0.355442675626895,-0.263689010798417,0.17852208905625,0.246780946190123,0.150992656628333,-0.210269126037759,-0.0770370759396727,-0.0697119841362315,0.331820712543513,0.0855813351634192
"Node_75",-0.0377780704388794,0.048360985291806,-0.0996905730678995,0.0298422801447407,0.100628260897462,0.071791886850272,-0.147408173403684,0.0809542373927262,-0.0676308287713507,0.00249599668736728,-0.0247410814977543,-0.134907094936199,0.235381969206454,-0.166559004715405,-0.0748778392139234,0.0474748001806928,-0.0600946506804441,-0.157127600635514,-0.0914681657250073,-0.0306045270713493,0.39512827312836,0.00484431428292885,-0.216547094891135,0.177827797708628,-0.134141809772979,0.0615573406578437,0.106752470443244,0.224330881862216,-0.322130513042107,0.295168031307536,0.167375248175029,-0.020582080349162,-0.114207435408892,0.200417322843427,0.0759524922092513,-0.0523830501119752,-0.0495391107204898,-0.0622769002228098,0.273015809615924,-0.404368834346871,-0.214640428243796,-0.088949917093377,0.219628750715225,0.176956213113438,-0.200698088928966,0.358356510605338,0.481738888708973,0.354507981290052,0.0769157863146724,0.262091869851153,0.587613522425642,0.157136995797726,0.200862274018407,0.331924840505986,0.324903191655886,0.254981606832675,0.600691236818308,0.326260242080253,0.384021027556934,0.226567126992956,0.546661337381189,0.344322054153064,0.260573604097198,0.140539225833924,0.273960102097747,0.344125425487279,0.389817986731519,0.227884009652735,0.269819733395669,0.405786411615042,0.240777525808435,0.172524942848978,0.335072894324769,0.468989677739022,1,-0.180080221359648,0.161152688070912,-0.384270378130174,-0.279915080536174,-0.19072656120865,0.150259535828225,0.00430646370800919,0.0143663225963419,0.0940209109031273,-0.115736258929031,-0.0348131246460811,-0.0219907667181607,-0.0643065105231376,0.100957588807168,-0.0305576895656676,-0.227415901510592,-0.142738741319372,-0.0252770975358294,-0.0131815377069304,0.0772607408979879,0.0704943742046804,-0.234882924065137,-0.161415263849396,-0.0893140652365953,0.0785459113119547,-0.0538519525734575,-0.0285167322654097,-0.00741778143768728,-0.0059493421431973,-0.246351571088425,-0.132128250974703,-0.0370481927019617,-0.00965670846314853,-0.217191330093658,-0.0669566038271009,-0.386435434179821,-0.544994559198086,-0.0254428573321408,0.155325176791695,0.0816184279733835,0.189398293389108,-0.0108639300384894,0.266938885485619,0.0715781408204333,0.306496560517594,-0.148736746430602,-0.00595916617974627,-0.166985117357188,0.314080807818003,0.0183005316634765,-0.17098172087247,-0.267603915068791,0.289128089992832,-0.365756143216725,0.389050221053626,0.208562283357938,-0.0594012095724278,0.131749136617575,-0.0899603122608731,0.369134127301238,0.2930419795012,0.0788102477312023,0.234298236757068,-0.366847982524187,-0.502362934812737,-0.14574908681368,-0.0743483378093928,-0.0870512834863861,0.199983155803619,-0.0234218553786278,-0.372894863888815,-0.323862198919341,-0.484128442115602,0.064170183461658,0.415831997775288
"Node_76",0.20173139865441,0.0148644141823942,0.2457146721566,0.0632492125487508,0.176979129416953,0.0711731567590664,0.0525564261777665,0.0831651090846423,0.220906775499563,-0.133229348897816,0.0127621827467537,0.103361969241632,-0.135689626746885,-0.162294704550803,0.256954956554195,0.224474720931874,0.134378403489411,0.201414680642897,0.229396698745871,0.138596201118127,-0.0732824572236796,0.0202908417681791,-0.21564629290625,-0.180453848757642,-0.0298259038480446,0.0185462288169581,0.128678482562781,0.19136826056259,0.292605118216467,0.199418380975196,0.168970854777814,0.0150651161321559,-0.137371513971908,-0.0643638929034172,-0.0845061683581909,0.274176657888396,-0.00409801514618672,0.0322789060481885,-0.0944952051222184,0.0423262051267366,0.371734736388142,-0.120177318346436,0.103802990983232,-0.00881647469079097,-0.0897842331797934,-0.343045364272416,-0.446088551436179,-0.131325534725346,-0.146712136728038,-0.408119240893203,0.145055319158022,-0.119254556360981,-0.347665685726521,-0.285293349645184,-0.353261305376774,-0.169171784699257,-0.350763605451913,-0.126089865798029,-0.169848743049455,-0.30597382761109,-0.263716007616043,0.0508650311021395,0.0100068853055253,-0.230803168626836,-0.329102240995096,-0.401169554051306,-0.239267950910395,-0.348110755363777,0.115914662794832,-0.313807890175058,-0.404218454624936,-0.346272574657026,-0.037536451715925,-0.346095393270231,-0.180080221359648,1,0.578603881688512,0.651056188563734,0.353479924146963,0.585673117980298,0.626515420981898,0.348632983119297,0.708905115139507,0.610497078284515,0.728906909033841,0.572790202517824,0.691734721313473,0.672787278762725,0.453985469446093,0.67152046568964,0.682158080583058,0.596604903017831,0.33734608702293,0.566109475418467,0.558626885820429,0.44690877369428,0.558752545107816,0.409335998750664,0.644146044579415,0.193241496568265,0.584301034434852,0.237281096940804,0.513533885611083,0.686676923321337,0.630340255233372,0.624666417389957,0.597832722089866,0.597442629025042,0.372402995588311,0.720154895066542,-0.0305452661799481,0.140613077061479,-0.453794456034163,0.0767198867263468,-0.0548210120747629,-0.0264655535521599,-0.0996255704304007,-0.0833952256126406,-0.12055849538841,-0.113430130825091,0.209034465051727,0.162584608114884,-0.0212954705426648,-0.399606783101486,0.273664762544128,0.205445431903356,0.129151736215778,0.0169087005622577,0.0494228593181739,-0.306467376563473,-0.160178664556275,-0.0509986450081018,-0.0967454407236408,-0.291179613687095,-0.195648165146391,-0.0584812774897624,0.0356673263108028,0.0139631670193961,-0.0168023154365924,0.0405963289487853,-0.203102620245079,0.0479785229262463,-0.109148219162929,0.128306886762063,0.0207439965543108,0.0540949579202845,0.00194161737663959,0.114908122373841,-0.145346329641272,-0.190903075050687
"Node_77",0.0935488644812603,0.0271492728085229,0.201292074716107,0.0198900095032398,0.226460866083323,0.0545416129038851,0.0158537991769989,0.172281957445373,0.270548193713997,0.151897215411265,0.0730216816967337,-0.0185353011987713,-0.0409999245838774,-0.127065752865882,0.0581898410321221,0.182822253573035,-0.0287430131304607,0.126884242433752,0.122192501504328,0.151144664688597,0.120394949584223,0.088130698189859,-0.165612765305953,-0.152342126250746,-0.111092237312855,0.0388433757305124,0.0831934276835161,0.169797518925917,0.148029933376093,0.15513212805833,-0.0482847783938725,-0.234444870567299,-0.0550868064773065,-0.130015378466707,-0.0360305795780143,0.0589263654766664,-0.194932532494717,0.16304197043698,-0.142612732552712,-0.147903801809767,0.318680525099341,-0.110892774092618,0.00856368309592192,-0.0119741103378008,-0.180845009670782,-0.0837231385649526,0.105039748846913,0.140570497378762,0.163095274212564,-0.294803781108822,0.154601322183975,-0.257376157193703,-0.183952732522674,-0.0612607574042895,-0.151130573200626,-0.000400187510985338,-0.226157799655072,-0.0530481412564261,-0.0534484449628862,-0.274311607772106,-0.0138295035774905,0.188329787172164,0.151850742014028,-0.00147556604348327,-0.379907876167559,-0.0923534933006005,-0.0978814605998034,-0.445112117351882,0.236904232234533,-0.209032907129902,-0.251815180982389,-0.124858043904446,-0.0807396003394501,-0.100082557669357,0.161152688070912,0.578603881688512,1,0.349682321791316,0.129137234181383,0.534830455586055,0.585705923176193,0.477148840670828,0.642403356345194,0.520775385780499,0.400825081584347,0.435275034178456,0.517938067816009,0.516902958901898,0.292578447929893,0.596186204660616,0.337276520286878,0.269425117030163,0.481735067599862,0.338572142749303,0.428427086628829,0.403748354515132,0.127956735716502,0.3310949025986,0.369997078198619,0.14893459178121,0.609812531800992,0.432038535577285,0.331785534396719,0.494998029854063,0.373967889960581,0.391108123342465,0.499530063034861,0.292615326219028,0.12799794529692,0.427263163633702,0.0196941558493031,-0.0926858761704526,-0.13055026576266,-0.11347289744194,0.191478243841237,0.0871935279193665,0.0763794034338797,0.0415325763831865,0.0932923622271449,-0.22643777766353,-0.148199734588354,-0.0217148731735786,-0.339650809343447,-0.0286940555545393,0.0721097774022314,0.471417591546509,-0.0770529883967232,0.00940639258897211,-0.0708394462570796,-0.0452884640908815,-0.232804251154142,-0.286849631609933,0.106393945340202,-0.0953054692281417,0.198907920203714,0.209554303393067,-0.166627786370416,-0.122308345571831,0.144464264915564,-0.292265181558411,-0.0578003439305257,0.0189290143792237,-0.129002394190932,-0.0692454189683129,-0.0646235334552679,-0.0828149585046555,-0.183785321000741,-0.152403195814502,0.0303617996371424,0.315648963384278
